text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:46,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jaywhatyouon,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:46,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Miaalit_,477,TRUE,FALSE,NA,NA
"Justification Time! <U+0001F421>
Be sure to visit my Cabin
Before upcoming remodeling

Im planning on major changes I hope
Eve… https://t.co/EDj1y1LXzu",FALSE,2,NA,2019-08-05 20:44,TRUE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Bmo_Chu_,0,FALSE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:44,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",fashionbombb,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:43,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ModernxTee,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_tolervted,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:33,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TasteMyBoochie_,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:32,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",habonajma,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:30,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",msfknguided,477,TRUE,FALSE,NA,NA
BMO on the radiooooooo ahhhhhhhhhh,FALSE,0,NA,2019-08-05 20:29,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DeAsiaXD,0,FALSE,FALSE,NA,NA
It’s called BMO! Listen to it and tell me what she says <U+0001F602><U+0001F602> https://t.co/9SUOzG5iDD,FALSE,1,NA,2019-08-05 20:29,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kinggjurrd,0,FALSE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:26,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AlmondMilklady,477,TRUE,FALSE,NA,NA
Success strategies for building a career inside a large company w/ @BMO's #GinaJeneroux   https://t.co/3Cyrf9aqFh… https://t.co/nxI56U6BqP,FALSE,1,NA,2019-08-05 20:25,TRUE,NA,1.16E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",eleanorbeaton,0,FALSE,FALSE,NA,NA
"Soyinka, Falana ‘hypocrites’, Buhari deserves praise for arrest of Sowore —BMO https://t.co/SDfKfKPo4k",FALSE,0,NA,2019-08-05 20:24,FALSE,NA,1.16E+18,NA,"<a href=\http://publicize.wp.com/\"" rel=\""nofollow\"">WordPress.com</a>""",freshnewsnowng,0,FALSE,FALSE,NA,NA
"There's only a few more days left to apply for the #BMOChallenge! 

Gain access to exclusive industry opportunities… https://t.co/mEDur2zFZh",FALSE,3,NA,2019-08-05 20:24,TRUE,NA,1.16E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",RyersonDMZ,3,FALSE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:23,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",thelovelethu,477,TRUE,FALSE,NA,NA
The All-New 2020 Jeep® Gladiator https://t.co/UDtokbpGMb,FALSE,0,NA,2019-08-05 20:23,FALSE,NA,1.16E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",knowjesus,0,FALSE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:23,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tha_brandae,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:22,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",risag713,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:22,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Tashhhhh___,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:21,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Mona_Leesah,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:21,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Ugochi_V,477,TRUE,FALSE,NA,NA
"RT @raptorhythm: BMO as Nintendo handhelds c:
#nintendo #bmo #gameboy #ds #videogames #adventuretime #art #illustration #digitalart #cute #…",FALSE,0,NA,2019-08-05 20:21,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",inkubun,26,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:20,FALSE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",therealnadine2,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:19,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MissChaneyBaby,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:19,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_Evajoyceee,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:19,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",reensssx,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:19,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",malakioraka,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:19,FALSE,NA,1.16E+18,NA,"<a href=\http://www.echofon.com\"" rel=\""nofollow\"">Echofon  Android</a>""",hollymrayne,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:17,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",thor_dunn,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:15,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MannyyFreshh_,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:14,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",PreciousJ_,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:13,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sweetshey_shey,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:13,FALSE,NA,1.16E+18,NA,"<a href=\https://onloft.com/tweetlogix\"" rel=\""nofollow\"">Tweetlogix</a>""",vintageSINNER,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:12,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DUCKedOff41,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:12,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LiamNeckson,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:12,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Estephani_Marie,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:11,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JustCallMeKei,477,TRUE,FALSE,NA,NA
"Soyinka, Falana ‘hypocrites’, Buhari deserves praise for arrest of Sowore —BMO https://t.co/QOAcI9ejDB https://t.co/yJZszvFS18",FALSE,0,NA,2019-08-05 20:11,FALSE,NA,1.16E+18,NA,"<a href=\http://publicize.wp.com/\"" rel=\""nofollow\"">WordPress.com</a>""",RipplesNG,0,FALSE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:10,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",VanSkosana,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:10,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",NAUGHTYxNATURE,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:09,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KweenKennn,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:09,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",lenabravo24,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:09,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",RealSageLee,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:08,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Jenna_be_lurkin,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:07,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SincerelyKahn,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:06,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",PATzWORLD_,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:05,FALSE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Milkiaa_Moo,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:05,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",40shadesofchoke,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:05,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",NadiiBy_Nature,477,TRUE,FALSE,NA,NA
On this EP of  #FFL @_jeneroux offers tips for effectively leading diverse teams.  https://t.co/ERMD4qX5hw  @BMO… https://t.co/k6FokDYsXZ,FALSE,1,NA,2019-08-05 20:05,TRUE,NA,1.16E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",eleanorbeaton,0,FALSE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:04,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",That_Royston,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:04,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",da_hotel_labi,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:04,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",teng0malasuerte,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:04,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",DanWill97,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:03,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",J_Sol92,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:02,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",KingG1g,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:02,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",lehn_le,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:01,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JahelisWasHere,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:01,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",galapahoes,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:01,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Bouvier850,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:01,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",nyamiji_,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:01,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",malikaaa_,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:00,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BaeLucci,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:00,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Modest_Beauty96,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 20:00,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",uptownpablo,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 19:59,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ambaaamm,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 19:58,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kaydaddy_,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 19:58,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Glamkhupp,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 19:58,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",def_dawgg,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 19:58,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Makayla_xo1,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 19:57,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",aKiddnamedPlay,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 19:57,FALSE,NA,1.16E+18,NA,"<a href=\http://www.echofon.com/\"" rel=\""nofollow\"">Echofon</a>""",_justLESHE,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 19:56,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Kshanaeeee,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 19:55,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",YesImLightskin,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 19:55,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Chrizzyness,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 19:55,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",bIackcindy,477,TRUE,FALSE,NA,NA
RT @TeamDreamville: Ari Lennox is dropping the “BMO” video tomorrow <U+0001F440> https://t.co/JxTUdz2I7l,FALSE,0,NA,2019-08-05 19:55,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Carlaurelie,477,TRUE,FALSE,NA,NA
